cip13,lib_cip13,remboursement_total,rang,remboursement_cumule,part_cumulee
3400934380914,CARTEOL 2% COLLYRE FL 3ML 1,72593.52,7860,24341372294.19,99.59613993362971
3400937970747,GABAPENTINE ARW 600MG CPR 90,72560.5,7861,24341444854.69,99.59643682509599
3400930255834,BRIMONIDIN/TIMOL BGR 2 + 5 MG/ML COL 1,72429.38,7862,24341517284.07,99.5967331800664
3400928008510,LEVOD/C/E BGA 50/12.5/200MG CPR 100,72421.78,7863,24341589705.85,99.59702950394032
3400930174241,"SUNITINIB SDZ 12,5 MG GELULE 28",72411.12,7864,24341662116.97,99.5973257841974
3400930390894,"EXTENCILLINE 1,2MUI SOL INJ 1",72381.98,7865,24341734498.95,99.59762194522405
3400930222720,TELMISARTAN/AMLO ARW 40MG/10MG CPR 90,72369.54000000001,7866,24341806868.49,99.59791805535069
3400930105108,ESCITALOPRAM VIATRIS 20MG CPR 28,72361.45,7867,24341879229.94,99.59821413237594
3400930148754,DONASERT 52MG DISP UTERIN 1,72349.6,7868,24341951579.54,99.5985101609153
3400930147023,IVERMECTINE CRT 3MG CPR 4,72322.13,7869,24342023901.670002,99.59880607705729
3400921753820,DESLORATADINE TVS 5 MG CPR 15,72302.47,7870,24342096204.14,99.5991019127576
3400930118832,EUTHYROX 25 MICROG CPR 100,72193.48,7871,24342168397.62,99.59939730251006
3400926803292,LEVETIRACETAM ARW SOL BUV300ML+S10ML 1,72150.45,7872,24342240548.07,99.59969251619924
3400941581984,METFORMINE EVO 500MG CPR 30,72103.92,7873,24342312651.99,99.59998753950438
3400937204279,KENZEN 16MG CPR 30,72093.66,7874,24342384745.65,99.60028252082931
3400937808958,ADROVANCE 70MG/2800UI CPR 12,72025.24,7875,24342456770.89,99.6005772222042
3400937814812,ACICLOVIR ZEN 200MG CPR 25,72019.7,7876,24342528790.59,99.60087190091139
3400930211014,ATORVASTATINE EVOLUGEN 20MG CPR 30,71939.8,7877,24342600730.39,99.60116625269654
3400927753725,OXYCODONE EG LP 15MG CPR 28,71727.47,7878,24342672457.86,99.6014597357037
3400921890945,"PERINDOPRIL VIATRIS 2,5 MG CPR 30",71710.53,7879,24342744168.39,99.60175314939846
3400932209378,MODUCREN CPR 30,71696.81,7880,24342815865.2,99.60204650695593
3400922321288,CIPROFLOXACINE ACC 500MG CPR 12,71672.21,7881,24342887537.41,99.60233976385904
3400938841817,"TAMSULOSINE CRISTERS LP 0,4MG GELULE 30",71629.59,7882,24342959167,99.60263284637645
3400926826765,"LATANOPROST/TIM ZEN CY 2,5ML 1",71618.12,7883,24343030785.12,99.60292588196272
3400930151921,TRAMADOL HCS 50MG GELULE 30,71587.13,7884,24343102372.25,99.6032187907491
3400938215885,BINOCRIT 6000UI SOL INJ SER 6,71557.38,7885,24343173929.63,99.60351157780914
3400935486264,FENOFIBRATE EG 200MG GELULE 30,71552.63,7886,24343245482.26,99.6038043454339
3400934839504,HELICOBACTER TEST INFAI 75MG PDR 1,71523.87,7887,24343317006.13,99.6040969953831
3400930061077,TRIMEBUTINE BGA 200 MG CPR 30,71493.70999999999,7888,24343388499.84,99.60438952192841
3400930138342,"DEXTROMETHORPHANE BGA 1,5MG/ML 125ML 1",71409.53,7889,24343459909.37,99.60468170403945
3400932172085,NEOSYNEPHRINE 5% FAURE COLLYRE 5ML 1,71399.58,7890,24343531308.95,99.60497384543868
3400937643825,"FERTIFOL 0,4 MG CPR 28",71345.71,7891,24343602654.66,99.60526576642123
3400930092330,"PRAMIPEXOLE ARL 0,18MG CPR 30",71248.41,7892,24343673903.07,99.60555728928718
3400949363940,TRAMADOL CRT LP 150MG CPR 30,71243.63,7893,24343745146.7,99.6058487925951
3400939665429,ANASTROZOLE CRT 1MG CPR 30,71163.84,7894,24343816310.54,99.60613996943103
3400927875991,"BIMATOPROST SDZ 0,9 MG COLLYRE SOL 1",71129.26,7895,24343887439.8,99.60643100477803
3400934779619,RIMIFON 50MG CPR 200,71104.19,7896,24343958543.99,99.60672193754763
3400937634489,SPIRAMYCINE EG 3MUI CPR 16,71064.05,7897,24344029608.04,99.60701270607876
3400936860155,CLARITHROMYCINE EG 500MG CPR 14,71020.89,7898,24344100628.93,99.60730329801471
3400938221688,"BISOPROLOL HCTZ TVC 2,5/6,25MG CPR 30",71014,7899,24344171642.93,99.60759386175927
3400930074282,IMATINIB ARWL 100 MG CPR 60,71012.47,7900,24344242655.4,99.6078844192436
3400937492997,GLIMEPIRIDE SDZ 1MG CPR 90,70869.31,7901,24344313524.71,99.60817439096871
3400930176511,BISOPROLOL EVO 5MG CPR 30,70837.34,7902,24344384362.05,99.60846423188408
3400932459728,IOPAMIRON 370 SOL INJ FL 200ML 1,70789.41,7903,24344455151.46,99.60875387668715
3400930126295,ACETYLLEUCINE BGA 500MG CPR 30,70784.41,7904,24344525935.87,99.60904350103199
3400949625529,IRBESARTAN CRT 150MG CPR PELL 90,70750.73,7905,24344596686.6,99.60933298757038
3400937977203,AMLODIPINE ALM 10MG GELULE 90,70724.15,7906,24344667410.75,99.609622365353
3400936757509,ECONAZOLE ARW LP 150MG OVULE 1,70652.5,7907,24344738063.25,99.60991144996957
3400933133085,ALEPSAL 150MG CPR 30,70651.55,7908,24344808714.8,99.6102005306991
3400949003365,GELTIM LP 1MG/G GEL OPHT (AIP) 30,70595.75,7909,24344879310.55,99.61048938311508
3400938044430,CEFIXIME ALM 200MG CPR 8,70480.5,7910,24344949791.05,99.61077776396954
3400930071731,DULOXETINE VIATRIS 60MG GELULE 28,70478.26,7911,24345020269.31,99.61106613565872
3400934292125,PROFENID 100 MG SOL INJ IM 6,70462.69,7912,24345090732,99.61135444364105
3400927481680,ESOMEPRAZOLE TVC 40MG GELULE 14,70348.22,7913,24345161080.22,99.6116422832533
3400922280493,GLIMEPIRIDE ARG 3MG CPR 30,70330.91,7914,24345231411.13,99.61193005203928
3400930229927,RISPERIDONE ZEN 4MG CPR 30,70210.39,7915,24345301621.52,99.61221732770078
3400930071724,DULOXETINE VIATRIS 30 MG GELULE 28,70184.59,7916,24345371806.11,99.61250449779794
3400937682626,"ENALAPRIL HCTZ EG 20/12,5MG CPR 90",70148.24,7917,24345441954.35,99.61279151916396
3400933880453,RETROVIR 250 MG GELULE 40,70130.79000000001,7918,24345512085.14,99.61307846913088
3400926633257,ATORVASTATINE HCS 10MG CPR 30,70108.48,7919,24345582193.62,99.6133653278133
3400937800334,QUINAPRIL BGA 20MG CPR 28,70033.93000000001,7920,24345652227.55,99.61365188146394
3400933603601,CEFPODOXIME ZTV ENF/NR 40MG/5ML 50ML 1,69966.44,7921,24345722193.99,99.61393815896979
3400930195239,"LATANOPROST TVS 0,005% COLLYRE 1",69871.06999999999,7922,24345792065.06,99.61422404625587
3400922491752,RABEPRAZOLE SUN 20MG CPR 28,69860.49,7923,24345861925.55,99.6145098902524
3400938381177,KETOCONAZOLE ARW 2% GEL UNIDOSE 1,69817.02,7924,24345931742.57,99.61479555638535
3400949874408,REPAGLINIDE CRT 1MG CPR 90,69814.64,7925,24346001557.21,99.61508121278018
3400935067340,BIODALGIC 50MG CPR EFF 30,69781.99,7926,24346071339.2,99.61536673558297
3400937517065,AOTAL 333MG CPR 180,69691.66,7927,24346141030.86,99.61565188878787
3400930180594,ACEBUTOLOL ARL 200MG CPR 90,69678.7,7928,24346210709.56,99.61593698896513
3400930164853,RABEPRAZOLE VIATRIS 10MG CPR D 28,69641.82,7929,24346280351.38,99.61622193824267
3400927550911,CANDESARTAN ARL 16MG CPR 30,69641.06,7930,24346349992.44,99.61650688441058
3400930142769,PERINDOPRIL AMLO HCS 8/10MG CPR 90,69638.88,7931,24346419631.32,99.61679182165871
3400937928007,AMLODIPINE ZYD 10MG GELULE 30,69636.19,7932,24346489267.51,99.61707674790034
3400949004423,LIPOROSA 20 MG/10 MG GELULE AIP DFD 90,69617.36,7933,24346558884.87,99.61736159709636
3400949004591,LIPOROSA 10MG/10MG GELULE AIP BBF 30,69616.54,7934,24346628501.41,99.61764644293726
3400930029749,LEVOFLOXACINE KRK 500MG CPR 5,69595.64,7935,24346698097.05,99.61793120326287
3400930082539,ROPINIROLE VIATRIS LP 2MG CPR 28,69574.8,7936,24346767671.85,99.61821587831868
3400949290468,RISPERIDONE EG 1MG CPR DISP 28,69561.09,7937,24346837232.94,99.61850049727812
3400930158463,LEVETIRACETAM EG SOL BUV300ML+S10ML 1,69555.25,7938,24346906788.19,99.61878509234238
3400930140024,TRAMADOL/PARACETAMOL ARW CPR EFF 20,69540.86,7939,24346976329.05,99.61906962852792
3400922366005,OXCARBAZEPINE SDZ 150MG CPR 50,69527.2,7940,24347045856.25,99.61935410882168
3400930195246,"LATANOPROST TVS 0,005% COLLYRE 3",69520.79,7941,24347115377.04,99.61963856288801
3400930032244,PREGABALINE EVO 100 MG GELULE 84,69500.94,7942,24347184877.98,99.61992293573527
3400938676105,RAMIPRIL ALM 5 MG CPR 90,69369.53,7943,24347254247.51,99.62020677090008
3400930174814,OLIMEL N12E EMULS INJ POC 1L 6,69333.9,7944,24347323581.41,99.62049046027977
3400922104638,"CANDESARTAN/HCTZ EGL 8/12,5 CPR 30",69317,7945,24347392898.41,99.62077408051073
3400933170806,"EXOCINE 0,3% COLLYRE FL 5ML 1",69309.15,7946,24347462207.56,99.6210576686223
3400936745322,ENALAPRIL ZEN 20MG CPR 28,69306.09,7947,24347531513.65,99.62134124421345
3400930095355,EZETIMIBE/SIMVAST EVO 10MG/20MG CPR 90,69276.16,7948,24347600789.81,99.62162469734183
3400930205600,ULTRAVIST 300 SOL INJ FV150ML MED C 1,69209.49,7949,24347669999.3,99.62190787768051
3400927947025,"DOTAREM 0,5 MMOL/ML INJ SER 20ML+NEC 1",69155.34,7950,24347739154.64,99.6221908364569
3400927534713,"TELMISARTAN/HCTZ ACT 40MG/12,5MG CPR 90",69146.97,7951,24347808301.61,99.62247376098625
3400937156912,"BUPRENORPHINE ARW 0,4MG CPR 7",69116.44,7952,24347877418.05,99.62275656059782
3400930146064,FLECTOR 50MG CPR 21,69109.56,7953,24347946527.61,99.62303933205891
3400938291247,FEXOFENADINE VIATRIS 120MG CPR 15,69075.68,7954,24348015603.29,99.62332196489523
3400939614731,SPIRONOLACTONE CRT 25MG CPR 30,69018.26,7955,24348084621.55,99.62360436278955
3400930146286,LOSARTAN HCTZ ZTL 100/25 MG CPR 90,68969.93,7956,24348153591.48,99.6238865629349
3400930131725,AMLODIPINE/VALSART ARW 5MG/160MG CP 90,68951.51,7957,24348222542.99,99.62416868771226
3400938731255,"LISINOPRIL HCTZ ARL 20/12,5MG CPR 84",68931.3,7958,24348291474.29,99.62445072979753
3400927559556,"TELMISARTAN/HCTZ ZEN 40MG/12,5MG CPR 90",68927.02,7959,24348360401.31,99.6247327543706
3400935252173,AMOXICILLINE ZYD 500MG/5ML PDR FL 1,68923.43000000001,7960,24348429324.74,99.62501476425469
3400926965952,QUETIAPINE ARW LP 400MG CPR 60,68914.37,7961,24348498239.11,99.6252967370685
3400935946492,LANTUS 1000 U SOL INJ FL 10 ML 1,68913.75,7962,24348567152.86,99.6255787073455
3400938259131,LOSARTAN HCTZ TVC 100/25MG CPR 30,68909.58,7963,24348636062.44,99.62586066056035
3400935318503,OMNIPAQUE 300MG SOL INJ FP 100ML 1,68851.77,7964,24348704914.21,99.62614237723749
3400949626298,IRBESARTAN CRT 300MG CPR PELL 90,68792.25,7965,24348773706.46,99.62642385038019
3400922279664,GLIMEPIRIDE ARG 2MG CPR 90,68771.18000000001,7966,24348842477.64,99.62670523731202
3400930128060,RASAGILINE SDZ 1MG CPR 30,68682.04,7967,24348911159.68,99.62698625951506
3400937061957,GLIMEPIRIDE ZEN 1MG CPR 90,68501.34,7968,24348979661.02,99.62726654235868
3400936565340,"ARIXTRA 10 MG/0,8ML SOL INJ 2",68483.45999999999,7969,24349048144.48,99.62754675204377
3400930032190,PREGABALINE EVO 75 MG GELULE 56,68444.19,7970,24349116588.670002,99.62782680105016
3400930169162,ALEND AC / D3 VTS 70 MG/ 2800 UI CPR 4,68424.88,7971,24349185013.55,99.62810677104696
3400927713392,IRBESARTAN EVO 300 MG CPR PELL 90,68419.58,7972,24349253433.13,99.62838671935808
3400937809788,FLUCONAZOLE SDZ 50MG/5ML PDR ORALE 1,68391.35,7973,24349321824.48,99.62866655216217
3400937233545,ALDACTONE 50MG CPR 90,68365.33,7974,24349390189.81,99.6289462785018
3400935336422,"ZOMIGORO 2,5MG CPR 6",68350.5,7975,24349458540.31,99.6292259441624
3400930184615,METFORMINE ALM 850MG CPR 90,68337.4,7976,24349526877.71,99.6295055562225
3400949175345,RISPERIDONE SDZ 4MG CPR DISP 28,68314.28,7977,24349595191.99,99.62978507368389
3400937201728,"HYTACAND 8MG/12,5MG CPR 30",68274.3,7978,24349663466.29,99.6300644275615
3400949500970,PELMEG 6 MG SER SOL INJ (ADP)(BBF) 1,68212.52,7979,24349731678.81,99.63034352865758
3400930203187,URAPIDIL ARW LP 30MG GELU 30,68197.25,7980,24349799876.06,99.6306225672743
3400922358598,ROPINIROLE EG LP 8MG CPR 28,68184.1,7981,24349868060.16,99.63090155208594
3400927550041,CANDESARTAN ARL 4MG CPR 30,68147,7982,24349936207.16,99.63118038509774
3400927496189,RISPERIDONE VIATRIS 3MG CPR DISP 28,68086.86,7983,24350004294.02,99.63145897203829
3400928020635,ROPINIROLE ARW LP 8MG CPR 28,67939.12,7984,24350072233.14,99.6317369544799
3400921893038,PERINDOPRIL VIATRIS 10MG CPR 30,67924.25,7985,24350140157.39,99.63201487607881
3400930007730,VALSARTAN ARL 160MG CPR 90,67914.02,7986,24350208071.41,99.63229275582026
3400934116896,MYNOCINE 100 MG GELULE 15,67876.26,7987,24350275947.670002,99.63257048106136
3400926827137,OLANZAPINE ACC 5MG CPR 28,67826.7,7988,24350343774.37,99.63284800352076
3400937396394,LISINOPRIL ARW 20MG CPR 84,67826.48,7989,24350411600.85,99.63312552508
3400930147696,PREGABALINE ARW 25 MG GELULE 84,67801.24,7990,24350479402.09,99.63340294336625
3400930211595,SPIRONOLACTONE VIATRIS 25MG CPR 30,67759.94,7991,24350547162.03,99.63368019266775
3400939542379,"SIROCTID 0,5 MG SOL INJ SER 1ML 6",67707.11,7992,24350614869.14,99.6339572258079
3400930257685,PERINDOPRIL ARG ZEN 10MG CPR 90,67647.35,7993,24350682516.49,99.63423401443163
3400930058459,CINACALCET ZEN 90 MG CPR 28,67578.89,7994,24350750095.38,99.63451052294165
3400934410413,LANSOPRAZOLE BGR 15MG GELULE 15,67560.56,7995,24350817655.94,99.63478695645189
3400933788742,"DIFFERINE 0,1% GEL 1",67546.37,7996,24350885202.31,99.63506333190179
3400934827266,EVISTA 60MG CPR 28,67537.68,7997,24350952739.99,99.63533967179532
3400936794238,MONOALGIC LP 200 MG CPR 15,67532.69,7998,24351020272.68,99.63561599127155
3400935704658,CLOZAPINE VIATRIS 100MG CPR 14,67491.5,7999,24351087764.18,99.63589214221314
3400930096796,NIQUITIN MENTHE G 4MG GOMME SS SUCRE 100,67466.16,8000,24351155230.34,99.63616818947254
3400949157365,"VALSARTAN/HCTZ SDZ 160/12,5MG CPR 30",67455.41,8001,24351222685.75,99.63644419274682
3400934883675,BROMAZEPAM ZYD 6MG CPR 30,67395.44,8002,24351290081.19,99.63671995064543
3400930031353,CITALOPRAM BGR 20 MG CPR 28,67393.03,8003,24351357474.22,99.6369956986832
3400930090220,"LEVONORGESTREL CRT 1,5MG CPR 1",67388.52,8004,24351424862.74,99.63727142826765
3400933877262,CALCIPRAT 500MG CPR 60,67375.18,8005,24351492237.920002,99.63754710326963
3400927369230,SETOFILM 8MG FILM DISP 2,67348.26,8006,24351559586.18,99.63782266812464
3400938289237,FEXOFENADINE BGA 120MG CPR 15,67338.5,8007,24351626924.68,99.63809819304525
3400930129197,ARIPIPRAZOLE EVO 5 MG CPR 28,67259.53,8008,24351694184.21,99.63837339484904
3400937683975,"MOXONIDINE EG 0,4MG CPR 90",67120.48,8009,24351761304.69,99.63864802771022
3400938178944,RISPERIDONE ARL 4MG CPR 30,67054.18,8010,24351828358.87,99.63892238929566
3400949752829,"ZOLMITRIPTAN TVS 2,5MG CPR ORODISP 6",67039.32,8011,24351895398.19,99.63919669007933
3400936889651,FLUOXETINE ALM 20MG GELULE 14,66986.13,8012,24351962384.32,99.63947077322864
3400927603303,RIAMET 20MG/120MG CPR 24,66934.21,8013,24352029318.53,99.63974464393999
3400931402336,LUDIOMIL 25MG CPR 50,66919.18000000001,8014,24352096237.71,99.64001845315398
3400930176412,RILMENIDINE BGA 1MG CPR 30,66913.56,8015,24352163151.27,99.64029223937297
3400938801835,REQUIP 1 MG CPR 21,66847.19,8016,24352229998.46,99.64056575402978
3400930094891,ELETRIPTAN ZEN 20MG CPR 6,66841.11,8017,24352296839.57,99.64083924380944
3400930031971,PREGABALINE EVO 50 MG GELULE 84,66769.47,8018,24352363609.04,99.64111244046396
3400937482943,IPERTEN 20MG CPR 90,66736.23,8019,24352430345.27,99.64138550111237
3400930065068,CLOPIDOGREL BGR 75 MG CPR 30,66732.52,8020,24352497077.79,99.64165854658079
3400931754732,LERCANIDIPINE ZYD 20MG CPR 30,66710.82,8021,24352563788.61,99.64193150326062
3400938206661,RISPERIDONE CRT 1MG CPR 60,66708.03,8022,24352630496.64,99.64220444852475
3400949754779,OMEPRAZOLE CRP 10MG GELULE 30,66631.22,8023,24352697127.86,99.64247707951002
3400937446693,GABAPENTINE EVO 100MG GELULE 90,66608.81,8024,24352763736.670002,99.64274961880162
3400939891125,"BISOPROLOL HCTZ ZEN 10/6,25MG CPR 30",66589.54,8025,24352830326.21,99.6430220792473
3400936109056,ZIAGEN 20MG/ML SOL BUV 1,66575.6,8026,24352896901.81,99.64329448265553
3400930135990,AMLODIPINE/VALSART CRT 5MG/80MG CP 90,66552.18000000001,8027,24352963453.99,99.64356679023754
3400930246023,IMATINIB ZYDUS 100 MG CPR 60,66509.84999999999,8028,24353029963.84,99.64383892462041
3400930060650,PRAVASTATINE CRP 40 MG CPR 84,66498.19,8029,24353096462.03,99.64411101129474
3400934832468,"ALPRAZOLAM VTS 0,50 MG CPR 30",66445.83,8030,24353162907.86,99.64438288373081
3400949619375,RISEDRONATE ACC 35MG CPR 12,66432.94,8031,24353229340.8,99.64465470342563
3400939724133,TRIMEBUTINE CRT 200MG CPR 30,66413.15,8032,24353295753.95,99.64492644214688
3400930204122,URAPIDIL EG LP 30MG GELULE 30,66360.35,8033,24353362114.3,99.64519796482953
3400938577709,GLIBENCLAMIDE EG 5MG CPR 100,66358.47,8034,24353428472.77,99.64546947981991
3400938861976,NALTREXONE ACC 50MG CPR 28,66314.86,8035,24353494787.63,99.64574081637383
3400930057063,IMATINIB HCS 400MG CPR 30,66304.48,8036,24353561092.11,99.64601211045654
3400930079416,ARIPIPRAZOLE ZYD 5 MG CPR 28,66234.36,8037,24353627326.47,99.64628311763343
3400930053621,"BRIVIACT 10 MG, COMPRIME PELLICULE 14",66231.62,8038,24353693558.09,99.64655411359921
3400930026151,ARIPIPRAZOLE BGR 10 MG CPR ORODISP 28,66221.44,8039,24353759779.53,99.64682506791209
3400930195321,PREGABALINE CRT 200 MG GELULE 84,66220.62,8040,24353826000.15,99.64709601886985
3400930425077,GARDENAL 10MG CPR 80,66190.22,8041,24353892190.37,99.64736684544174
3400936058675,LORATADINE ARW 10MG CPR 15,66134.36,8042,24353958324.73,99.64763744345458
3400949004676,LIPOROSA 20 MG/10 MG GELULE 90,66114.22,8043,24354024438.95,99.64790795906181
3400934175220,"SICCAFLUID 0,25% GEL OPH FL 10G 1",66105.88,8044,24354090544.83,99.64817844054475
3400926690618,CANDESARTAN EVO 16MG CPR 90,66039.63,8045,24354156584.46,99.64844865095651
3400938416220,WYSTAMM 10MG CPR 30,66026.09,8046,24354222610.55,99.64871880596748
3400949501083,ADVAGRAF LP 1MG GELULE DIFARMED 30,65889.24,8047,24354288499.79,99.64898840103746
3400935653178,VITAMINE A NEP 100 000 UI SOL INJ 6,65888.55,8048,24354354388.34,99.64925799328421
3400922313016,CANDESARTAN CRT 4 MG CPR 90,65834.59,8049,24354420222.93,99.64952736474606
3400936789555,EFFIZINC 15MG GELULE 30,65819.7,8050,24354486042.63,99.64979667528337
3400930208991,REPAGLINIDE VIATRIS 2MG CPR 90,65747.99,8051,24354551790.62,99.65006569240916
3400927481390,ESOMEPRAZOLE TVC 20MG GELULE 7,65731.81,8052,24354617522.43,99.65033464333222
3400933828066,ZECLAR 500MG CPR 14,65717.68,8053,24354683240.11,99.65060353644039
3400941701474,LYRICA 20 MG/ML SOL BUV 1,65663.86,8054,24354748903.97,99.65087220933648
3400941979040,TELMISARTAN CRT 40MG CPR 90,65619.21,8055,24354814523.18,99.65114069954083
3400936863057,GABAPENTINE ZYD 400MG GELULE 90,65605.31,8056,24354880128.49,99.6514091328714
3400930125212,EZETIMIBE KRK 10MG CPR 30,65601.1,8057,24354945729.59,99.65167754897614
3400937445405,LISINOPRIL VIATRIS 5MG CPR 28,65585.73,8058,24355011315.32,99.65194590219237
3400939030104,PANTOPRAZOLE EG 20MG CPR 14,65579.45,8059,24355076894.77,99.6522142297131
3400937838825,MANIDIPINE TVC 20MG CPR 30,65502.01,8060,24355142396.78,99.65248224037721
3400949820986,VALSARTAN/HCTZ EG 160/25MG CPR 30,65455.38,8061,24355207852.16,99.65275006024812
3400926805364,LEVETIRACETAM ARL 1000MG CPR 60,65445.79,8062,24355273297.95,99.65301784088024
3400922381602,LEVETIRACETAM ACC 500 MG CPR 60,65443.18,8063,24355338741.13,99.65328561083314
3400930150726,BUPRENORPHINE/NAL VTS 8MG/2MG CPR 28,65332.23,8064,24355404073.36,99.65355292681856
3400936094406,ADVILMED 5% GEL TUBE 100G 1,65293.57,8065,24355469366.93,99.65382008462116
3400930205914,FENTANYL SDZ 200MICROG CPR SUBLING 30,65275.65,8066,24355534642.58,99.65408716910157
3400922279206,GLIMEPIRIDE ARG 2MG CPR 30,65204.82,8067,24355599847.4,99.6543539637711
3400930156629,NEBIVOLOL/ HYD CRT 5MG/12.5MG CPR 90,65204.020000000004,8068,24355665051.420002,99.65462075516731
3400933480059,SEVREDOL 20MG CPR 14,65075.74,8069,24355730127.16,99.65488702168791
3400936889422,GABAPENTINE EVO 400MG GELULE 90,65067.84,8070,24355795195,99.65515325588454
3400936921450,ABILIFY 10 MG CPR DISP 28,65014.15,8071,24355860209.15,99.65541927040103
3400930092903,ATENOLOL BGA 50 MG CPR 30,64986.85,8072,24355925196,99.6556851732157
3400927407123,RISEDRONATE VIATRIS 75MG CPR 2,64983.68,8073,24355990179.68,99.6559510630599
3400930038864,QUETIAPINE ACC LP 50 MG CPR 30,64965.5,8074,24356055145.18,99.65621687851807
3400930088074,IVABRADINE EG 7.5 MG CPR 56,64950.29,8075,24356120095.47,99.65648263174239
3400927704697,EBASTINE ARW 10 MG CPR ORODISP 30,64867.42,8076,24356184962.89,99.65674804589247
3400941989155,MANIDIPINE EG 10MG CPR 30,64862.85,8077,24356249825.74,99.65701344134378
3400921768268,BENAZEPRIL ARW 10MG CPR 90,64786.34,8078,24356314612.08,99.65727852374367
3400922465678,RABEPRAZOLE CRT 20MG CPR 28,64736.09,8079,24356379348.170002,99.65754340053864
3400937452557,PINAVERIUM EG 100MG CPR 30,64708.86,8080,24356444057.03,99.65780816591823
3400934751691,CAPTOPRIL VIATRIS 50MG CPR 30,64634.25,8081,24356508691.28,99.65807262602054
3400930021583,PARACETAMOL VTS 500MG CPR EFF 16,64613.08,8082,24356573304.36,99.65833699950284
3400927848339,AZITHROMYCINE KRK 250MG CPR 6,64590.32,8083,24356637894.68,99.65860127985941
3400937039086,"ENALAPRIL HCTZ TVC 20/12,5MG CPR 28",64550.22,8084,24356702444.9,99.6588653961412
3400930012635,FUROSEMIDE ZYD 20MG CPR 30,64542.95,8085,24356766987.85,99.65912948267673
3400937077637,"TAMSULOSINE ALM LP 0,4MG GELULE 30",64391.770000000004,8086,24356831379.62,99.65939295063812
3400936686038,AMAREL 3MG CPR 90,64352.61,8087,24356895732.23,99.65965625837086
3400949311491,VALSARTAN ZEN 40MG CPR 90,64342.11,8088,24356960074.34,99.65991952314138
